path,width,height,w/h,bha,class
images/grus plan/1266.jpg,280,180,1.56,0.31,grus plan
images/grus plan/1268.jpg,280,180,1.56,0.33,grus plan
images/grus plan/1269.jpg,277,182,1.52,0.59,grus plan
images/grus plan/1270.jpg,280,180,1.56,0.39,grus plan
images/grus plan/1271.jpg,212,238,0.89,0.51,grus plan
images/grus plan/1272.jpg,280,180,1.56,0.3,grus plan
images/grus plan/1273.jpg,280,180,1.56,0.33,grus plan
images/grus plan/1274.jpg,280,180,1.56,0.29,grus plan
images/grus plan/1275.jpg,280,180,1.56,0.26,grus plan
images/grus plan/1276.jpg,280,180,1.56,0.33,grus plan
images/grus plan/1277.jpg,280,180,1.56,0.33,grus plan
images/grus plan/1278.jpg,280,180,1.56,0.31,grus plan
images/grus plan/1279.jpg,280,180,1.56,0.29,grus plan
images/grus plan/1281.jpg,280,180,1.56,0.32,grus plan
images/grus plan/1282.jpg,280,180,1.56,0.32,grus plan
images/grus plan/1283.jpg,280,180,1.56,0.92,grus plan
images/grus plan/1285.jpg,280,180,1.56,0.32,grus plan
images/grus plan/1287.jpg,280,180,1.56,0.35,grus plan
images/grus plan/1288.jpg,280,180,1.56,0.64,grus plan
images/grus plan/1289.jpg,281,179,1.57,0.55,grus plan
images/grus plan/1292.jpg,302,167,1.81,0.53,grus plan
images/grus plan/1294.jpg,236,149,1.58,0.61,grus plan
images/grus plan/1296.jpg,280,180,1.56,0.58,grus plan
images/grus plan/1298.jpg,300,168,1.79,0.56,grus plan
images/grus plan/1299.jpg,275,183,1.5,0.55,grus plan
images/grus plan/1302.jpg,258,195,1.32,0.71,grus plan
images/grus plan/1303.jpg,280,180,1.56,0.53,grus plan
images/grus plan/1305.jpg,280,180,1.56,0.35,grus plan
images/grus plan/1306.jpg,281,180,1.56,0.57,grus plan
images/grus plan/1309.jpg,300,168,1.79,0.56,grus plan
images/grus plan/1310.jpg,280,180,1.56,0.32,grus plan
images/grus plan/1311.jpg,207,243,0.85,0.58,grus plan
images/grus plan/1312.jpg,305,165,1.85,0.75,grus plan
images/grus plan/1313.jpg,280,180,1.56,0.46,grus plan
images/grus plan/1317.jpg,197,255,0.77,0.6,grus plan
images/grus plan/1318.jpg,207,243,0.85,0.53,grus plan
images/grus plan/1321.jpg,280,180,1.56,0.31,grus plan
images/grus plan/1323.jpg,300,168,1.79,0.48,grus plan
images/grus plan/1324.jpg,280,180,1.56,0.33,grus plan
images/grus plan/1325.jpg,283,178,1.59,0.58,grus plan
images/grus plan/1326.jpg,299,168,1.78,0.55,grus plan
images/grus plan/1327.jpg,280,180,1.56,0.31,grus plan
images/grus plan/1329.jpg,280,180,1.56,0.26,grus plan
images/grus plan/1330.jpg,266,190,1.4,0.59,grus plan
images/grus plan/1331.jpg,280,180,1.56,0.27,grus plan
images/grus plan/1332.jpg,280,180,1.56,0.35,grus plan
images/grus plan/1334.jpg,280,180,1.56,0.26,grus plan
images/grus plan/1335.jpg,282,178,1.58,0.58,grus plan
images/grus plan/1337.jpg,280,180,1.56,0.27,grus plan
images/grus plan/1338.jpg,280,180,1.56,0.3,grus plan
images/grus plan/1342.jpg,281,179,1.57,0.57,grus plan
images/grus plan/1343.jpg,280,180,1.56,0.36,grus plan
images/grus plan/1344.jpg,212,238,0.89,0.47,grus plan
images/grus plan/1346.jpg,281,179,1.57,0.61,grus plan
images/grus plan/1349.jpg,280,180,1.56,0.43,grus plan
images/grus plan/1350.jpg,280,180,1.56,0.38,grus plan
images/grus plan/1352.jpg,198,254,0.78,0.48,grus plan
images/grus plan/1353.jpg,246,205,1.2,0.67,grus plan
images/grus plan/1354.jpg,280,180,1.56,0.32,grus plan
images/grus plan/1356.jpg,280,180,1.56,0.54,grus plan
images/grus plan/1357.jpg,280,180,1.56,0.29,grus plan
images/grus plan/1358.jpg,295,171,1.73,0.56,grus plan
images/grus plan/1360.jpg,280,180,1.56,0.39,grus plan
images/grus plan/1361.jpg,280,180,1.56,0.26,grus plan
images/grus plan/1363.jpg,280,180,1.56,0.28,grus plan
images/grus plan/1365.jpg,280,180,1.56,0.32,grus plan
images/grus plan/1366.jpg,280,180,1.56,0.36,grus plan
images/grus plan/1368.jpg,280,180,1.56,0.35,grus plan
images/grus plan/1369.jpg,280,180,1.56,0.52,grus plan
images/grus plan/1370.jpg,280,180,1.56,0.29,grus plan
images/grus plan/1371.jpg,281,179,1.57,0.59,grus plan
images/grus plan/1373.jpg,229,220,1.04,0.5,grus plan
images/grus plan/1375.jpg,280,180,1.56,0.29,grus plan
images/grus plan/1376.jpg,281,180,1.56,0.52,grus plan
images/grus plan/1377.jpg,280,180,1.56,0.31,grus plan
images/grus plan/1378.jpg,280,180,1.56,0.31,grus plan
images/grus plan/1379.jpg,281,180,1.56,0.57,grus plan
images/grus plan/1380.jpg,280,180,1.56,0.34,grus plan
images/grus plan/1381.jpg,225,225,1.0,0.55,grus plan
images/grus plan/1382.jpg,280,180,1.56,0.25,grus plan
images/grus plan/1384.jpg,200,200,1.0,0.62,grus plan
images/grus plan/1385.jpg,200,171,1.17,0.6,grus plan
images/grus plan/1387.jpg,200,124,1.61,0.73,grus plan
images/grus plan/1388.jpg,200,113,1.77,0.64,grus plan
images/grus plan/1389.jpg,200,128,1.56,0.55,grus plan
images/grus plan/1390.jpg,200,126,1.59,0.59,grus plan
images/grus plan/1392.jpg,200,114,1.75,0.56,grus plan
images/grus plan/1395.jpg,200,190,1.05,0.61,grus plan
images/grus plan/1396.jpg,200,128,1.56,0.61,grus plan
images/grus plan/1397.jpg,200,128,1.56,0.54,grus plan
images/grus plan/1398.jpg,200,113,1.77,0.61,grus plan
images/grus plan/1399.jpg,200,128,1.56,0.58,grus plan
images/grus plan/1401.jpg,200,128,1.56,0.58,grus plan
images/grus plan/1402.jpg,200,128,1.56,0.55,grus plan
images/grus plan/1403.jpg,200,189,1.06,0.75,grus plan
images/grus plan/1404.jpg,200,112,1.79,0.73,grus plan
images/grus plan/1406.jpg,200,247,0.81,0.67,grus plan
images/grus plan/1408.jpg,200,167,1.2,0.68,grus plan
images/grus plan/1409.jpg,200,128,1.56,0.61,grus plan
images/grus plan/1410.jpg,200,128,1.56,0.6,grus plan
images/grus plan/1412.jpg,200,128,1.56,0.58,grus plan
images/grus plan/1413.jpg,200,127,1.57,0.64,grus plan
images/grus plan/1415.jpg,200,128,1.56,0.54,grus plan
images/grus plan/1416.jpg,200,128,1.56,0.6,grus plan
images/grus plan/1417.jpg,200,203,0.99,0.62,grus plan
images/grus plan/1419.jpg,200,128,1.56,0.61,grus plan
images/grus plan/1420.jpg,200,129,1.55,0.68,grus plan
images/grus plan/1421.jpg,200,128,1.56,0.6,grus plan
images/grus plan/1422.jpg,200,112,1.79,0.7,grus plan
images/grus plan/1424.jpg,200,128,1.56,0.55,grus plan
images/grus plan/1426.jpg,200,128,1.56,0.62,grus plan
images/grus plan/1427.jpg,200,128,1.56,0.57,grus plan
images/grus plan/1428.jpg,200,211,0.95,0.64,grus plan
images/grus plan/1429.jpg,200,113,1.77,0.54,grus plan
images/grus plan/1430.jpg,200,128,1.56,0.65,grus plan
images/grus plan/1431.jpg,200,128,1.56,0.57,grus plan
images/grus plan/1432.jpg,200,133,1.5,0.55,grus plan
images/grus plan/1433.jpg,200,188,1.06,0.69,grus plan
images/grus plan/1434.jpg,200,128,1.56,0.54,grus plan
images/grus plan/1436.jpg,200,127,1.57,0.66,grus plan
images/grus plan/1438.jpg,200,128,1.56,0.51,grus plan
images/grus plan/1439.jpg,200,201,1.0,0.64,grus plan
images/grus plan/1440.jpg,200,128,1.56,0.59,grus plan
images/grus plan/1441.jpg,200,126,1.59,0.6,grus plan
images/grus plan/1443.jpg,200,128,1.56,0.56,grus plan
images/grus plan/1444.jpg,200,113,1.77,0.58,grus plan
images/grus plan/1445.jpg,200,128,1.56,0.64,grus plan
images/grus plan/1446.jpg,200,128,1.56,0.61,grus plan
images/grus plan/1447.jpg,200,128,1.56,0.56,grus plan
images/grus plan/1448.jpg,200,129,1.55,0.6,grus plan
images/grus plan/1449.jpg,200,123,1.63,0.68,grus plan
images/grus plan/1450.jpg,200,210,0.95,0.62,grus plan
images/grus plan/1451.jpg,200,122,1.64,0.58,grus plan
images/grus plan/1452.jpg,200,127,1.57,0.67,grus plan
images/grus plan/1455.jpg,200,128,1.56,0.64,grus plan
images/grus plan/1456.jpg,200,128,1.56,0.63,grus plan
images/grus plan/1457.jpg,200,128,1.56,0.62,grus plan
images/grus plan/1458.jpg,200,128,1.56,0.63,grus plan
images/grus plan/1459.jpg,200,126,1.59,0.54,grus plan
images/grus plan/1461.jpg,200,194,1.03,0.6,grus plan
images/grus plan/1462.jpg,200,128,1.56,0.56,grus plan
images/grus plan/1464.jpg,200,126,1.59,0.66,grus plan
images/grus plan/1465.jpg,200,128,1.56,0.64,grus plan
images/grus plan/1467.jpg,200,128,1.56,0.56,grus plan
images/grus plan/1468.jpg,200,128,1.56,0.57,grus plan
images/grus plan/1470.jpg,200,128,1.56,0.58,grus plan
images/grus plan/1472.jpg,200,127,1.57,0.57,grus plan
images/grus plan/1473.jpg,200,123,1.63,0.65,grus plan
images/grus plan/1474.jpg,200,127,1.57,0.66,grus plan
images/grus plan/1475.jpg,200,127,1.57,0.64,grus plan
images/grus plan/1476.jpg,200,113,1.77,0.54,grus plan
images/grus plan/1478.jpg,200,127,1.57,0.64,grus plan
images/grus plan/1479.jpg,200,128,1.56,0.54,grus plan
images/grus plan/1480.jpg,200,128,1.56,0.56,grus plan
images/grus plan/1481.jpg,200,128,1.56,0.55,grus plan
images/grus plan/1482.jpg,200,128,1.56,0.54,grus plan
images/grus plan/1483.jpg,200,128,1.56,0.54,grus plan
images/grus plan/1485.jpg,200,128,1.56,0.55,grus plan
images/grus plan/1486.jpg,200,128,1.56,0.54,grus plan
images/grus plan/1488.jpg,200,128,1.56,0.59,grus plan
images/grus plan/1489.jpg,200,128,1.56,0.58,grus plan
images/grus plan/1493.jpg,200,128,1.56,0.58,grus plan
images/grus plan/1494.jpg,200,126,1.59,0.71,grus plan
images/grus plan/1495.jpg,200,128,1.56,0.64,grus plan
images/grus plan/1497.jpg,200,150,1.33,0.54,grus plan
images/grus plan/1498.jpg,200,128,1.56,0.56,grus plan
images/grus plan/1499.jpg,200,126,1.59,0.52,grus plan
images/grus plan/1500.jpg,200,126,1.59,0.64,grus plan
images/grus plan/1501.jpg,200,144,1.39,0.6,grus plan
images/grus plan/1502.jpg,200,126,1.59,0.62,grus plan
images/grus plan/1503.jpg,200,128,1.56,0.59,grus plan
images/grus plan/1504.jpg,200,122,1.64,0.54,grus plan
images/grus plan/1506.jpg,200,128,1.56,0.56,grus plan
images/grus plan/1507.jpg,200,128,1.56,0.53,grus plan
images/grus plan/1508.jpg,200,127,1.57,0.55,grus plan
images/grus plan/1509.jpg,200,154,1.3,0.75,grus plan
images/grus plan/1510.jpg,200,128,1.56,0.53,grus plan
images/grus plan/1511.jpg,200,126,1.59,0.54,grus plan
images/grus plan/1512.jpg,200,128,1.56,0.62,grus plan
images/grus plan/1513.jpg,200,128,1.56,0.64,grus plan
images/grus plan/1514.jpg,200,134,1.49,0.54,grus plan
images/grus plan/1515.jpg,200,127,1.57,0.56,grus plan
images/grus plan/1516.jpg,200,128,1.56,0.61,grus plan
images/grus plan/1518.jpg,200,160,1.25,0.56,grus plan
images/grus plan/1519.jpg,200,128,1.56,0.61,grus plan
images/grus plan/1520.jpg,200,112,1.79,0.74,grus plan
images/grus plan/1521.jpg,200,128,1.56,0.61,grus plan
images/grus plan/1522.jpg,200,167,1.2,0.68,grus plan
images/grus plan/1523.jpg,200,107,1.87,0.54,grus plan
images/grus plan/1525.jpg,200,128,1.56,0.67,grus plan
images/grus plan/1528.jpg,200,257,0.78,0.68,grus plan
images/grus plan/1529.jpg,200,128,1.56,0.64,grus plan
images/grus plan/1530.jpg,200,113,1.77,0.56,grus plan
images/grus plan/1531.jpg,200,128,1.56,0.68,grus plan
images/grus plan/1532.jpg,200,128,1.56,0.63,grus plan
images/grus plan/1533.jpg,200,128,1.56,0.67,grus plan
images/grus plan/1534.jpg,200,129,1.55,0.51,grus plan
images/grus plan/1535.jpg,200,129,1.55,0.6,grus plan
images/grus plan/1536.jpg,200,150,1.33,0.59,grus plan
images/grus plan/1537.jpg,200,194,1.03,0.6,grus plan
images/grus plan/1538.jpg,200,128,1.56,0.55,grus plan
images/grus plan/1539.jpg,200,257,0.78,0.69,grus plan
images/grus plan/1541.jpg,200,128,1.56,0.66,grus plan
images/grus plan/1543.jpg,200,127,1.57,0.63,grus plan
images/grus plan/1544.jpg,200,128,1.56,0.47,grus plan
images/grus plan/1545.jpg,200,128,1.56,0.66,grus plan
images/grus plan/1548.jpg,200,126,1.59,0.66,grus plan
images/laughing wolf/2.jpg,275,183,1.5,0.59,laughing wolf
images/laughing wolf/3.jpg,273,185,1.48,0.3,laughing wolf
images/laughing wolf/4.jpg,300,168,1.79,0.4,laughing wolf
images/laughing wolf/5.jpg,244,206,1.18,0.35,laughing wolf
images/laughing wolf/8.jpg,270,186,1.45,0.29,laughing wolf
images/laughing wolf/9.jpg,244,206,1.18,0.34,laughing wolf
images/laughing wolf/11.jpg,204,247,0.83,0.35,laughing wolf
images/laughing wolf/12.jpg,150,150,1.0,0.25,laughing wolf
images/laughing wolf/13.jpg,205,246,0.83,0.5,laughing wolf
images/laughing wolf/14.jpg,275,183,1.5,0.17,laughing wolf
images/laughing wolf/16.jpg,172,293,0.59,0.35,laughing wolf
images/laughing wolf/17.jpg,268,188,1.43,0.18,laughing wolf
images/laughing wolf/19.jpg,270,187,1.44,0.14,laughing wolf
images/laughing wolf/23.jpg,259,194,1.34,0.47,laughing wolf
images/laughing wolf/24.jpg,227,222,1.02,0.35,laughing wolf
images/laughing wolf/25.jpg,270,186,1.45,0.25,laughing wolf
images/laughing wolf/27.jpg,270,187,1.44,0.14,laughing wolf
images/laughing wolf/28.jpg,244,207,1.18,0.34,laughing wolf
images/laughing wolf/34.jpg,271,186,1.46,0.26,laughing wolf
images/laughing wolf/36.jpg,275,183,1.5,0.2,laughing wolf
images/laughing wolf/37.jpg,225,225,1.0,0.64,laughing wolf
images/laughing wolf/38.jpg,271,186,1.46,0.23,laughing wolf
images/laughing wolf/39.jpg,271,186,1.46,0.33,laughing wolf
images/laughing wolf/40.jpg,223,226,0.99,0.56,laughing wolf
images/laughing wolf/42.jpg,225,225,1.0,0.43,laughing wolf
images/laughing wolf/45.jpg,150,150,1.0,0.29,laughing wolf
images/laughing wolf/47.jpg,203,249,0.82,0.66,laughing wolf
images/laughing wolf/50.jpg,194,259,0.75,0.66,laughing wolf
images/laughing wolf/51.jpg,307,164,1.87,0.22,laughing wolf
images/laughing wolf/52.jpg,271,186,1.46,0.16,laughing wolf
images/laughing wolf/54.jpg,225,225,1.0,0.48,laughing wolf
images/laughing wolf/55.jpg,219,230,0.95,0.37,laughing wolf
images/laughing wolf/56.jpg,259,194,1.34,0.45,laughing wolf
images/laughing wolf/58.jpg,271,186,1.46,0.25,laughing wolf
images/laughing wolf/59.jpg,168,300,0.56,0.57,laughing wolf
images/laughing wolf/61.jpg,271,186,1.46,0.31,laughing wolf
images/laughing wolf/64.jpg,397,127,3.13,0.33,laughing wolf
images/laughing wolf/65.jpg,231,218,1.06,0.28,laughing wolf
images/laughing wolf/67.jpg,271,186,1.46,0.18,laughing wolf
images/laughing wolf/71.jpg,271,186,1.46,0.19,laughing wolf
images/laughing wolf/75.jpg,271,186,1.46,0.29,laughing wolf
images/laughing wolf/76.jpg,194,259,0.75,0.63,laughing wolf
images/laughing wolf/77.jpg,271,186,1.46,0.19,laughing wolf
images/laughing wolf/81.jpg,271,186,1.46,0.19,laughing wolf
images/laughing wolf/86.jpg,271,186,1.46,0.2,laughing wolf
images/laughing wolf/91.jpg,259,194,1.34,0.38,laughing wolf
images/laughing wolf/95.jpg,228,221,1.03,0.52,laughing wolf
images/laughing wolf/96.jpg,271,186,1.46,0.17,laughing wolf
images/laughing wolf/100.jpg,172,293,0.59,0.31,laughing wolf
images/laughing wolf/107.jpg,225,225,1.0,0.38,laughing wolf
images/laughing wolf/108.jpg,271,186,1.46,0.26,laughing wolf
images/laughing wolf/109.jpg,197,255,0.77,0.46,laughing wolf
images/laughing wolf/111.jpg,214,235,0.91,0.43,laughing wolf
images/laughing wolf/116.jpg,235,215,1.09,0.39,laughing wolf
images/laughing wolf/118.jpg,253,199,1.27,0.32,laughing wolf
images/laughing wolf/120.jpg,259,194,1.34,0.68,laughing wolf
images/laughing wolf/121.jpg,228,221,1.03,0.47,laughing wolf
images/laughing wolf/124.jpg,271,186,1.46,0.22,laughing wolf
images/laughing wolf/125.jpg,205,246,0.83,0.38,laughing wolf
images/laughing wolf/129.jpg,224,225,1.0,0.43,laughing wolf
images/laughing wolf/133.jpg,243,207,1.17,0.26,laughing wolf
images/laughing wolf/138.jpg,171,295,0.58,0.56,laughing wolf
images/laughing wolf/139.jpg,270,187,1.44,0.33,laughing wolf
images/laughing wolf/144.jpg,249,202,1.23,0.46,laughing wolf
images/laughing wolf/146.jpg,271,186,1.46,0.25,laughing wolf
images/laughing wolf/148.jpg,179,282,0.63,0.48,laughing wolf
images/laughing wolf/149.jpg,241,209,1.15,0.32,laughing wolf
images/laughing wolf/151.jpg,170,296,0.57,0.45,laughing wolf
images/laughing wolf/153.jpg,197,256,0.77,0.42,laughing wolf
images/laughing wolf/155.jpg,271,186,1.46,0.22,laughing wolf
images/laughing wolf/159.jpg,270,187,1.44,0.26,laughing wolf
images/laughing wolf/162.jpg,285,177,1.61,0.57,laughing wolf
images/laughing wolf/164.jpg,202,249,0.81,0.59,laughing wolf
images/laughing wolf/165.jpg,220,229,0.96,0.55,laughing wolf
images/laughing wolf/166.jpg,300,168,1.79,0.24,laughing wolf
images/laughing wolf/168.jpg,271,186,1.46,0.2,laughing wolf
images/laughing wolf/169.jpg,183,275,0.67,0.44,laughing wolf
images/laughing wolf/170.jpg,271,186,1.46,0.19,laughing wolf
images/laughing wolf/172.jpg,248,203,1.22,0.52,laughing wolf
images/laughing wolf/174.jpg,237,212,1.12,0.39,laughing wolf
images/laughing wolf/177.jpg,271,186,1.46,0.22,laughing wolf
images/laughing wolf/178.jpg,271,186,1.46,0.29,laughing wolf
images/laughing wolf/180.jpg,251,201,1.25,0.5,laughing wolf
images/laughing wolf/183.jpg,271,186,1.46,0.2,laughing wolf
images/laughing wolf/186.jpg,271,186,1.46,0.27,laughing wolf
images/laughing wolf/190.jpg,227,222,1.02,0.5,laughing wolf
images/laughing wolf/191.jpg,222,227,0.98,0.43,laughing wolf
images/laughing wolf/194.jpg,176,286,0.62,0.57,laughing wolf
images/laughing wolf/196.jpg,180,281,0.64,0.29,laughing wolf
images/laughing wolf/198.jpg,206,244,0.84,0.53,laughing wolf
images/laughing wolf/199.jpg,125,400,0.31,0.53,laughing wolf
images/laughing wolf/200.jpg,199,254,0.78,0.52,laughing wolf
images/laughing wolf/202.jpg,182,276,0.66,0.56,laughing wolf
images/laughing wolf/203.jpg,183,275,0.67,0.31,laughing wolf
images/laughing wolf/205.jpg,271,186,1.46,0.22,laughing wolf
images/laughing wolf/207.jpg,244,206,1.18,0.38,laughing wolf
images/laughing wolf/212.jpg,243,207,1.17,0.35,laughing wolf
images/laughing wolf/217.jpg,271,186,1.46,0.23,laughing wolf
images/laughing wolf/219.jpg,271,186,1.46,0.22,laughing wolf
images/laughing wolf/221.jpg,271,186,1.46,0.22,laughing wolf
images/laughing wolf/225.jpg,207,243,0.85,0.42,laughing wolf
images/laughing wolf/227.jpg,271,186,1.46,0.24,laughing wolf
images/laughing wolf/229.jpg,233,216,1.08,0.31,laughing wolf
images/laughing wolf/231.jpg,222,227,0.98,0.42,laughing wolf
images/laughing wolf/234.jpg,192,263,0.73,0.54,laughing wolf
images/laughing wolf/236.jpg,271,186,1.46,0.25,laughing wolf
images/laughing wolf/238.jpg,205,246,0.83,0.45,laughing wolf
images/laughing wolf/240.jpg,205,246,0.83,0.44,laughing wolf
images/laughing wolf/244.jpg,259,194,1.34,0.58,laughing wolf
images/laughing wolf/246.jpg,271,186,1.46,0.25,laughing wolf
images/laughing wolf/252.jpg,190,265,0.72,0.53,laughing wolf
images/laughing wolf/255.jpg,243,207,1.17,0.36,laughing wolf
images/laughing wolf/259.jpg,220,229,0.96,0.44,laughing wolf
images/laughing wolf/261.jpg,271,186,1.46,0.31,laughing wolf
images/laughing wolf/264.jpg,188,269,0.7,0.41,laughing wolf
images/laughing wolf/268.jpg,189,267,0.71,0.33,laughing wolf
images/laughing wolf/282.jpg,299,168,1.78,0.12,laughing wolf
images/laughing wolf/292.jpg,225,225,1.0,0.4,laughing wolf
images/laughing wolf/293.jpg,221,229,0.97,0.47,laughing wolf
images/laughing wolf/304.jpg,187,270,0.69,0.45,laughing wolf
images/laughing wolf/327.jpg,271,186,1.46,0.16,laughing wolf
images/laughing wolf/330.jpg,259,194,1.34,0.65,laughing wolf
images/laughing wolf/331.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/332.jpg,720,493,1.46,0.3,laughing wolf
images/laughing wolf/333.jpg,500,513,0.97,0.4,laughing wolf
images/laughing wolf/334.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/335.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/336.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/337.jpg,720,493,1.46,0.17,laughing wolf
images/laughing wolf/338.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/339.jpg,500,513,0.97,0.36,laughing wolf
images/laughing wolf/340.jpg,720,493,1.46,0.19,laughing wolf
images/laughing wolf/341.jpg,720,493,1.46,0.17,laughing wolf
images/laughing wolf/342.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/343.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/344.jpg,720,493,1.46,0.13,laughing wolf
images/laughing wolf/345.jpg,720,493,1.46,0.19,laughing wolf
images/laughing wolf/346.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/347.jpg,720,493,1.46,0.17,laughing wolf
images/laughing wolf/348.jpg,720,493,1.46,0.24,laughing wolf
images/laughing wolf/349.jpg,720,493,1.46,0.27,laughing wolf
images/laughing wolf/350.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/351.jpg,720,493,1.46,0.26,laughing wolf
images/laughing wolf/352.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/353.jpg,720,493,1.46,0.23,laughing wolf
images/laughing wolf/354.jpg,720,493,1.46,0.24,laughing wolf
images/laughing wolf/355.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/356.jpg,720,493,1.46,0.19,laughing wolf
images/laughing wolf/357.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/358.jpg,720,493,1.46,0.28,laughing wolf
images/laughing wolf/359.jpg,720,493,1.46,0.3,laughing wolf
images/laughing wolf/360.jpg,584,499,1.17,0.38,laughing wolf
images/laughing wolf/361.jpg,720,493,1.46,0.18,laughing wolf
images/laughing wolf/362.jpg,720,493,1.46,0.19,laughing wolf
images/laughing wolf/363.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/364.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/365.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/366.jpg,720,493,1.46,0.16,laughing wolf
images/laughing wolf/367.jpg,720,493,1.46,0.17,laughing wolf
images/laughing wolf/368.jpg,720,493,1.46,0.18,laughing wolf
images/laughing wolf/369.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/370.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/371.jpg,500,513,0.97,0.39,laughing wolf
images/laughing wolf/372.jpg,720,493,1.46,0.27,laughing wolf
images/laughing wolf/373.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/374.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/375.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/376.jpg,584,499,1.17,0.32,laughing wolf
images/laughing wolf/377.jpg,720,493,1.46,0.25,laughing wolf
images/laughing wolf/378.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/379.jpg,584,499,1.17,0.33,laughing wolf
images/laughing wolf/380.jpg,500,513,0.97,0.45,laughing wolf
images/laughing wolf/381.jpg,720,493,1.46,0.23,laughing wolf
images/laughing wolf/382.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/383.jpg,500,513,0.97,0.36,laughing wolf
images/laughing wolf/384.jpg,720,493,1.46,0.28,laughing wolf
images/laughing wolf/385.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/386.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/387.jpg,584,499,1.17,0.33,laughing wolf
images/laughing wolf/388.jpg,500,513,0.97,0.44,laughing wolf
images/laughing wolf/389.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/390.jpg,720,493,1.46,0.23,laughing wolf
images/laughing wolf/391.jpg,720,493,1.46,0.19,laughing wolf
images/laughing wolf/392.jpg,720,493,1.46,0.31,laughing wolf
images/laughing wolf/393.jpg,720,493,1.46,0.18,laughing wolf
images/laughing wolf/394.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/395.jpg,720,493,1.46,0.23,laughing wolf
images/laughing wolf/396.jpg,720,493,1.46,0.27,laughing wolf
images/laughing wolf/397.jpg,720,493,1.46,0.19,laughing wolf
images/laughing wolf/398.jpg,540,500,1.08,0.39,laughing wolf
images/laughing wolf/399.jpg,720,493,1.46,0.18,laughing wolf
images/laughing wolf/400.jpg,720,493,1.46,0.19,laughing wolf
images/laughing wolf/401.jpg,720,493,1.46,0.23,laughing wolf
images/laughing wolf/402.jpg,540,500,1.08,0.38,laughing wolf
images/laughing wolf/403.jpg,500,513,0.97,0.47,laughing wolf
images/laughing wolf/404.jpg,540,500,1.08,0.39,laughing wolf
images/laughing wolf/405.jpg,500,513,0.97,0.45,laughing wolf
images/laughing wolf/406.jpg,720,493,1.46,0.14,laughing wolf
images/laughing wolf/407.jpg,720,493,1.46,0.2,laughing wolf
images/laughing wolf/408.jpg,720,493,1.46,0.13,laughing wolf
images/laughing wolf/409.jpg,540,500,1.08,0.36,laughing wolf
images/laughing wolf/410.jpg,720,493,1.46,0.24,laughing wolf
images/laughing wolf/411.jpg,720,493,1.46,0.23,laughing wolf
images/laughing wolf/412.jpg,540,500,1.08,0.41,laughing wolf
images/laughing wolf/413.jpg,720,493,1.46,0.24,laughing wolf
images/laughing wolf/414.jpg,720,493,1.46,0.18,laughing wolf
images/laughing wolf/415.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/416.jpg,720,493,1.46,0.28,laughing wolf
images/laughing wolf/417.jpg,720,493,1.46,0.22,laughing wolf
images/laughing wolf/418.jpg,720,493,1.46,0.25,laughing wolf
images/laughing wolf/420.jpg,584,499,1.17,0.37,laughing wolf
images/laughing wolf/421.jpg,720,493,1.46,0.17,laughing wolf
images/laughing wolf/422.jpg,720,493,1.46,0.16,laughing wolf
images/laughing wolf/423.jpg,720,493,1.46,0.21,laughing wolf
images/laughing wolf/424.jpg,720,493,1.46,0.27,laughing wolf
images/laughing wolf/425.jpg,720,493,1.46,0.17,laughing wolf
images/laughing wolf/426.jpg,500,513,0.97,0.45,laughing wolf
images/laughing wolf/427.jpg,720,493,1.46,0.23,laughing wolf
images/laughing wolf/428.jpg,720,493,1.46,0.24,laughing wolf
images/laughing wolf/429.jpg,720,493,1.46,0.32,laughing wolf
images/laughing wolf/430.jpg,720,493,1.46,0.16,laughing wolf
images/laughing wolf/431.jpg,720,493,1.46,0.19,laughing wolf
